CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,sigmoid_4_param_r2,sigmoid_4_param,sigmoid_2_param_r2,sigmoid_2_param,sigmoid_3_param_r2,sigmoid_3_param,fsigmoid_r2,fsigmoid,logistic_4_param_r2,logistic_4_param,ll4_4_param_r2,ll4_4_param,ll4R_4_param_r2,ll4R_4_param,logLogist_3_param_r2,logLogist_3_param,better_fitting
MLMA,908142,180,180_908142,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.956143568,0.9040838040000001,0.8926803520000001,0.733651877,0.616251852,0.211852175,0.302591706,0.26153201800000003,0.262564662,Thapsigargin,MLMA,0.043856432,0.0010326439999999717,0.967873609755145,[  0.50078036   1.4167219  -13.79739998   0.24468914],0.9102468239879375,[0.61648985 0.18779858],0.9330008313835896,[ 0.50746375 -5.37453327  0.10805555],0.9102468440525736,[ 0.61649203 -5.32477822],0.9625116094495532,[0.94196794 7.20717547 0.52558177 0.23335134],0.9625115888173396,[0.52558195 0.94196699 7.20731901 0.23335296],0.9625116099250912,[-4.6361104   0.94196786  7.20729896  0.23335403],0.9660978100156408,[-0.29291141 -3.79684946  0.24675709],sigmoid_4_param
MEC-1,1330943,157,157_1330943,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998134473,0.9759402420000001,0.9453298720000001,0.947714515,0.876857358,0.560881014,0.200345677,0.062239079,0.050814879,JNK-9L,MEC-1,0.0018655269999999786,0.011424200000000002,0.9986463633861482,[  0.67666253   1.06412    -16.31056603   0.03940663],0.9965277050529028,[0.68426017 0.071717  ],0.996674164625232,[ 6.86765815e-01 -1.39491789e+01 -5.92716815e-03],0.9965277009393332,[  0.68426018 -13.94367646],0.9981752128903753,[ 0.97470154 10.99105631  0.68074155  0.0255661 ],0.9981752113562404,[ 0.68074154  0.97470157 10.99104985  0.02556605],0.9981752126309612,[-4.22685817  0.97470154 10.99105507  0.02556609],0.9980718703103674,[-0.16781346 -4.02398797  0.05334388],sigmoid_4_param
MLMA,908142,178,178_908142,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.956810484,0.975981622,0.894127129,0.8170808829999999,0.709215332,0.470238991,0.32672303,0.304533292,0.282425573,BAY-61-3606,MLMA,0.04318951599999998,0.022107719000000026,0.9940620248948446,[  0.55143811   1.39747249 -10.00671043   0.261707  ],0.9635717446132585,[0.70294723 0.19232948],0.9750175230421408,[ 0.62801374 -4.94484714  0.0730082 ],0.9635717399460604,[ 0.70294723 -5.19940545],0.9904368357118029,[0.96542116 5.4696115  0.5944563  0.22377811],0.9904368188862869,[0.59445631 0.96542099 5.4696247  0.22377845],0.9904368267576072,[-2.84478949  0.96542115  5.46961219  0.22377813],0.9952167033741488,[-0.23968492 -2.96868996  0.28122701],logLogist_3_param
NMC-G1,908449,235,235_908449,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.973877744,0.8567248359999999,0.782057489,0.614565142,0.379749689,0.290597718,0.20899384199999999,0.23600098600000002,0.21114524,QL-XII-47,NMC-G1,0.026122255999999955,0.02485574600000001,0.9948755927882136,[ 0.41135268  1.25023585 -9.10188504  0.20100552],0.949816290158462,[0.53914953 0.19112489],0.9854516193972321,[ 0.40317063 -5.72310219  0.13534411],0.9498162982836104,[ 0.53915177 -5.2321184 ],0.9898275985022338,[0.96644809 3.93447661 0.44985693 0.16001968],0.9898275986519276,[0.44985674 0.96644893 3.93444296 0.16001849],0.9898276019091872,[-3.14294685  0.96644856  3.93445773  0.16001902],0.995720107438247,[-0.36187665 -3.18997423  0.21200943],logLogist_3_param
JHU-011,1240161,190,190_1240161,2,64.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.988058138,0.941875019,0.43161992299999996,0.093298785,0.051324465,0.09870592199999999,0.089067254,0.106746805,0.105473773,Bleomycin,JHU-011,0.011941862000000024,0.0012730319999999936,0.9984772450571128,[  0.31396278   1.10560607 -31.00672938   0.08803207],0.9717141524766324,[0.32453794 0.04401283],0.9911277662577318,[  0.30834056 -22.1288289    0.06326499],0.9717141488187964,[  0.32453793 -22.72066547],0.9977938307302524,[ 0.98361154 10.6268361   0.31827177  0.08660605],0.9977938298764112,[ 0.31827188  0.98361138 10.62688241  0.08660608],0.9977938285180008,[-12.16605128   0.9836118   10.62676262   0.086606  ],0.9983537019256079,[ -0.50089097 -10.6268208    0.08746303],sigmoid_4_param
WM1158,1299077,163,163_1299077,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9914841409999999,0.843892724,0.899688247,0.73379785,0.663567905,0.38824833,0.161706996,0.06983640299999999,0.066837471,JQ1,WM1158,0.00851585900000007,0.0029989319999999967,0.9847727326443844,[ 6.14099393e-01  1.03333360e+00 -8.39963885e+00 -2.58405548e-03],0.9829998496773528,[0.60312648 0.13038705],0.9845426746631754,[ 0.62114791 -7.83876575 -0.02403971],0.9829998449580448,[ 0.60312614 -7.66944265],0.9796261310087576,[ 0.94213706  4.84660792  0.63845166 -0.07621358],0.9796261322251884,[ 0.63845126  0.94213634  4.84664919 -0.07621097],0.9796261453433008,[-2.17467813  0.94213842  4.84653097 -0.07621837],0.9880118085172838,[-0.22058547 -2.400814    0.04536847],logLogist_3_param
GT3TKB,907041,140,140_907041,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.970105505,0.882183994,0.372637269,0.09976138300000001,0.042298647,0.06925133,0.033004618,0.034651905,0.032546326,Vinorelbine,GT3TKB,0.029894494999999962,0.0021055789999999963,0.9990196709717188,[  0.30449493   1.05321861 -22.89896228   0.0442303 ],0.9928629725723872,[0.31192339 0.05025742],0.997273004158664,[  0.30265269 -19.87282136   0.03130014],0.9928629722415512,[  0.31192338 -19.89757032],0.9991445876216386,[0.98480123 6.77787199 0.30446344 0.03710552],0.9991445872754346,[0.30446342 0.98480127 6.77786986 0.03710551],0.9991445873827328,[-8.06027253  0.98480126  6.77787022  0.03710551],0.9989154199341616,[-0.51559827 -7.98818551  0.0435137 ],logistic_4_param
BL-41,910706,165,165_910706,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9697071740000001,0.726969888,0.399338766,0.210512258,0.075136304,0.006587567,0.004999799,0.003219312,0.004417329,DMOG,BL-41,0.030292825999999936,0.001198017,0.9975908733785356,[ 3.00161969e-01  9.37936106e-01 -1.06178628e+01  2.51406584e-03],0.9952180840478164,[0.31119676 0.0843926 ],0.9962215320429691,[  0.30272649 -12.00660002   0.01670503],0.9952180785641548,[  0.31119695 -11.849408  ],0.9988004807207987,[ 1.00032969  3.39196881  0.30243669 -0.03081572],0.9988004798310514,[ 0.30243668  1.00032965  3.39197061 -0.03081562],0.9988004809019944,[-4.05640198  1.00032963  3.39197128 -0.03081559],0.997411777714429,[-0.51415926 -4.13264516  0.00784275],ll4R_4_param
BL-41,910706,305,305_910706,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.971719817,0.9625125370000001,0.935157342,0.828848606,0.631166792,0.23254258600000002,0.038894437000000004,0.013799455,0.008820903,TPCA-1,BL-41,0.02828018300000001,0.004978552000000001,0.9979182769294034,[ 5.89555890e-01  1.02250532e+00 -1.41741448e+01 -6.78787431e-03],0.9962197739432238,[0.58280427 0.07539448],0.997642807616113,[  0.59191036 -13.41783803  -0.02026312],0.9962197743014142,[  0.58280428 -13.26358262],0.9959257093166004,[ 0.96195584  8.36717337  0.59187429 -0.02333464],0.9959257098175526,[ 0.59187422  0.96195601  8.36715378 -0.02333485],0.9959257092656612,[-4.38825977  0.96195578  8.36718078 -0.02333457],0.9981462758602432,[-2.31143382e-01 -4.05613330e+00  2.88222783e-03],logLogist_3_param
BCPAP,924104,170,170_924104,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.977611259,0.9925768509999999,0.966620646,0.888910482,0.041630652000000004,0.019955404,0.020447154,0.014729194,0.013125541999999999,Shikonin,BCPAP,0.02238874099999999,0.0016036520000000005,0.9996855355672808,[ 4.85841717e-01  1.03378675e+00 -5.26112195e+01  1.69898111e-02],0.9987363529972196,[0.48884889 0.02140492],0.99873788467775,[ 4.88627624e-01 -4.68028651e+01  6.53283151e-04],0.9987363530652066,[  0.48884889 -46.71823343],0.9996820167994662,[9.84223112e-01 2.62306659e+01 4.83571116e-01 1.69867403e-02],0.9996820168007052,[4.83571116e-01 9.84223112e-01 2.62306658e+01 1.69867402e-02],0.9996820167989264,[-1.90580710e+01  9.84223112e-01  2.62306658e+01  1.69867403e-02],0.9992506380605908,[-3.13461672e-01 -1.76575429e+01  1.68793417e-02],sigmoid_4_param
CCRF-CEM,905952,152,152_905952,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.965112335,0.968704605,0.9191714120000001,0.903633439,0.786443353,0.610796955,0.269430871,0.054572049000000004,0.01634403,CP466722,CCRF-CEM,0.034887664999999964,0.038228019,0.996343378622584,[  0.71038141   0.99028493 -10.99919468  -0.0441845 ],0.9913189766922972,[0.68845118 0.09242682],0.9963154111870259,[  0.7081419  -11.22664916  -0.03641214],0.991318960946562,[  0.68845095 -10.81933805],0.9940619495966346,[ 0.95707687  7.28004485  0.71807356 -0.09664143],0.9940619530365694,[ 0.71807348  0.95707669  7.28006496 -0.09664068],0.9940619547591708,[-2.41102342  0.95707702  7.28002911 -0.09664196],0.9978549892420558,[-0.15520373 -2.64556065  0.0078382 ],logLogist_3_param
JHU-011,1240161,328,328_1240161,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.970118817,0.901567496,0.705457848,0.400938316,0.183451485,0.20834862199999998,0.19930362899999998,0.212994648,0.222910852,SNX-2112,JHU-011,0.029881182999999974,0.009916203999999984,0.9959096480444328,[  0.35469486   1.27223607 -16.09273328   0.1996589 ],0.8912002326380709,[0.44168566 0.14739152],0.9695530541862676,[ 0.32904397 -8.55010875  0.15085093],0.8912002199992022,[ 0.44168664 -6.78457805],0.9927125121394424,[0.96835303 6.44781017 0.3689555  0.19457299],0.9927125075386324,[0.36895574 0.96835298 6.44778837 0.19457262],0.9927125107363426,[-6.42894151  0.96835303  6.44777855  0.19457251],0.9956347609795098,[-0.43635443 -5.55364896  0.19950201],sigmoid_4_param
P32-ISH,1330987,176,176_1330987,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984452503,0.9913445940000001,0.9110942209999999,0.9188789359999999,0.7870566109999999,0.533388185,0.062932171,0.04566046,0.028706317000000002,IPA-3,P32-ISH,0.01554749700000002,0.016954142999999998,0.9901754376158552,[ 6.63284887e-01  1.04405538e+00 -1.68094235e+01  4.54746396e-03],0.98684302761092,[0.65741963 0.06878347],0.9891259411081602,[  0.66741128 -14.96737271  -0.0241591 ],0.9868430283028972,[  0.65741874 -14.53811282],0.9875043061852272,[ 9.57182013e-01  1.11324261e+01  6.66232076e-01 -7.60487343e-03],0.9875043201239496,[ 6.66232591e-01  9.57181218e-01  1.11325654e+01 -7.60418660e-03],0.9875043100440716,[-4.52107564e+00  9.57181907e-01  1.11324437e+01 -7.60480669e-03],0.9916325779832876,[-0.18010488 -4.00715186  0.01381216],logLogist_3_param
ES-2,1240128,328,328_1240128,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9627154370000001,0.9773822409999999,0.801778984,0.471791985,0.393626262,0.22589296399999997,0.151292667,0.125788739,0.10592403199999999,SNX-2112,ES-2,0.03728456299999994,0.019864707000000027,0.9884839435930622,[ 0.42472349  1.09647305 -9.44224909  0.1188199 ],0.969163601440702,[0.49579291 0.13912974],0.9859001672218456,[ 0.43115211 -7.69344022  0.08185411],0.9691636033757348,[ 0.49579201 -7.18755801],0.9925137528816056,[0.99681967 4.15789396 0.44239274 0.08161855],0.9925137564959894,[0.44239279 0.99681961 4.15789547 0.08161856],0.9925137547465908,[-3.39101861  0.99681897  4.15791889  0.08161932],0.98619387807617,[-0.35555787 -3.60797037  0.13546049],ll4_4_param
BL-41,910706,140,140_910706,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9730739909999999,0.975281622,0.9427223020000001,0.800453075,0.220717697,0.033503406,0.02788725,0.025420744,0.025507036,Vinorelbine,BL-41,0.026926009000000084,8.629200000000171e-05,0.9994684681515964,[ 5.00403752e-01  1.04939336e+00 -2.52031526e+01  2.40525104e-02],0.9975171129779288,[0.50226185 0.04390412],0.9975184785823822,[ 5.02093479e-01 -2.27744272e+01  5.96640205e-04],0.9975171113029706,[  0.50226184 -22.77690031],0.9992204559556412,[ 0.97438804 12.70658121  0.49986995  0.0214747 ],0.9992204562649268,[ 0.49986997  0.97438801 12.70658435  0.02147469],0.9992204564337605,[-8.81083812  0.97438801 12.7065845   0.02147469],0.9986323273273736,[-0.30076047 -8.23578065  0.02449549],sigmoid_4_param
Caov-4,949090,346,346_949090,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950033275,0.8540844040000001,0.8150270000000001,0.344394696,0.214391642,0.21548777800000002,0.15568449,0.140096497,0.119303541,THZ-2-102-1,Caov-4,0.04996672499999999,0.020792955999999987,0.9876054945688216,[  0.38499444   1.27278633 -21.90078153   0.1615915 ],0.937027335621925,[0.43703881 0.12888927],0.9662289816558938,[ 0.37014839 -8.68631721  0.09553203],0.9370273348787852,[ 0.43703761 -7.75872676],0.9875130099022488,[0.93999624 8.8547017  0.39525152 0.15725198],0.9875130123181792,[0.3952515  0.93999595 8.85477497 0.15725237],0.9875130113812716,[-8.21928278  0.939996    8.85476253  0.1572523 ],0.9823457045998208,[-0.41306163 -6.05983392  0.1553159 ],sigmoid_4_param
SK-MG-1,909729,1003,1003_909729,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9697803429999999,0.857047755,0.9107384390000001,0.5392372329999999,0.354004844,0.31580733699999997,0.224351252,0.239716049,0.19848441,Camptothecin,SK-MG-1,0.030219657000000063,0.04123163899999999,0.9805602610667442,[  0.41547295   1.36254575 -14.79033474   0.23595155],0.9206581716953142,[0.54263297 0.18446398],0.9580185394135188,[ 0.41154209 -6.05379013  0.13506128],0.9206581688524668,[ 0.542633   -5.42112214],0.9820925127311174,[0.95494994 7.04324032 0.43739742 0.22969363],0.9820925342858154,[0.43739773 0.95495015 7.04317123 0.22969274],0.9820925257448042,[-5.82423586  0.95494965  7.04333845  0.2296949 ],0.9775498821395996,[-0.36585465 -4.48834523  0.23263559],ll4_4_param
SK-PN-DW,909731,200,200_909731,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95163775,0.935091565,0.7819222020000001,0.53612319,0.47165104,0.200175248,0.125103878,0.051839302999999996,0.040643454,Dacinostat,SK-PN-DW,0.04836225000000005,0.011195848999999994,0.9912223823210606,[ 4.93077826e-01  9.68551900e-01 -7.04474804e+00  3.42377847e-03],0.9901430552597686,[0.50390957 0.13389678],0.9909823254215304,[ 0.48894357 -7.48467029  0.01907113],0.990143056325592,[ 0.5039097  -7.46845017],0.9910100240059699,[ 0.98360462  3.23550258  0.52413979 -0.1006259 ],0.9910100229849962,[ 0.52413884  0.98360432  3.2355191  -0.1006232 ],0.9910100264198618,[-2.09014271  0.98360429  3.23552075 -0.10062293],0.9906815582632758,[-0.30710561 -2.66070759  0.04875951],sigmoid_4_param
BL-41,910706,11,11_910706,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.965175735,0.957616868,0.892181873,0.821804392,0.16862534199999998,0.0240223,0.022098261,0.024326302,0.034275999,Paclitaxel,BL-41,0.03482426500000002,0.009949697,0.9971065176844928,[ 4.98624318e-01  1.07325262e+00 -3.07816251e+01  2.44220769e-02],0.992379111364982,[0.49805154 0.0378119 ],0.9927334970971003,[ 5.00511129e-01 -2.64988649e+01 -9.43221575e-03],0.9923791202486332,[  0.49805151 -26.44663646],0.9968707611797908,[ 0.9545147  15.56568105  0.49833697  0.02354678],0.9968707613216848,[ 0.49833697  0.95451469 15.56568337  0.02354678],0.9968707611783808,[-10.84116604   0.95451471  15.56568005   0.02354678],0.993621287547574,[-0.30425746 -9.53710099  0.02342171],sigmoid_4_param
JHU-011,1240161,273,273_1240161,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954355464,0.967057437,0.9049923809999999,0.853375643,0.6115936,0.26807599,0.021128445,0.008016492,0.004093279,CUDC-101,JHU-011,0.04564453599999997,0.003923213,0.9973657016246552,[  0.59504736   1.01783266 -13.68948776  -0.01705651],0.9944945254636538,[0.58423405 0.07724146],0.9971921524204871,[  0.59716065 -13.13902543  -0.02803641],0.9944945252169052,[  0.58423391 -12.94640846],0.9956279493253544,[ 0.95579906  8.17606409  0.59681129 -0.03395907],0.995627945626948,[ 0.5968114   0.95579909  8.17605027 -0.03395946],0.9956279443976878,[-4.22011309  0.95579894  8.17607166 -0.0339591 ],0.9972081678545992,[-0.22785187 -3.81771508 -0.00737327],sigmoid_4_param
LB1047-RCC,753577,219,219_753577,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96948918,0.9992138620000001,0.96689716,0.984889274,0.8365121240000001,0.601051632,0.46123455700000004,0.38718293299999995,0.3658210670000001,AT-7519,LB1047-RCC,0.03051082000000005,0.021361865999999896,0.9963180277226812,[  0.60099015   1.61702115 -14.53896852   0.37348766],0.9397998733998131,[0.80942523 0.18145718],0.9518310256763748,[ 0.75513414 -5.13304017  0.0585795 ],0.9397999180504656,[ 0.80942482 -5.51090457],0.9974317857906638,[0.98873713 8.85118949 0.63471457 0.35942773],0.9974317860805234,[0.63471457 0.98873713 8.85118934 0.35942773],0.9974317888740878,[-4.02356405  0.98873723  8.85116859  0.35942759],0.9939608990350272,[-0.19901735 -4.24342974  0.38597226],ll4R_4_param
SW982,909759,1057,1057_909759,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968322773,0.976255822,0.9016680109999999,0.905893987,0.842970485,0.470741626,0.44355422299999997,0.293549677,0.27175578,Dactolisib,SW982,0.031677226999999974,0.02179389700000001,0.9762830752406664,[  0.59984358   1.4819174  -14.12890919   0.29261709],0.9504948861095984,[0.74484713 0.17286034],0.9546175770144508,[ 0.7107482  -5.56450454  0.03744172],0.9504948585201616,[ 0.74484704 -5.78500809],0.9771452778964022,[0.96013778 9.34078851 0.62851196 0.28526718],0.977145284261464,[0.62851126 0.96013741 9.34095768 0.28526947],0.9771452957131732,[-4.33797625  0.96013732  9.34100143  0.28527006],0.9712964215120558,[-0.20496133 -3.25928385  0.29312185],ll4R_4_param
SU-DHL-8,1331038,328,328_1331038,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.978206177,0.700897384,0.42489267299999994,0.287689003,0.199254894,0.14125200599999999,0.123717589,0.108356644,0.129528353,SNX-2112,SU-DHL-8,0.02179382299999999,0.02117170900000001,0.9945269393466324,[  0.26339349   1.04188307 -10.30864716   0.12764854],0.9416119844093114,[0.34433002 0.13138892],0.9941599986170034,[ 0.26010101 -9.53977827  0.12099333],0.9416119938124218,[ 0.34432935 -7.61104579],0.998707400823966,[1.01175898 3.08321163 0.27917104 0.09473411],0.998707398316683,[0.27917116 1.01175847 3.0832244  0.09473462],0.9987073995144296,[-3.93397365  1.01175866  3.0832197   0.09473443],0.9939514477807148,[-0.54610757 -4.13357157  0.13352656],logistic_4_param
BL-41,910706,167,167_910706,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9692419109999999,0.971322406,0.8468485309999999,0.662637182,0.514571926,0.408630241,0.223860745,0.006431779,0.004467505,OSU-03012,BL-41,0.0307580890000001,0.001964274,0.9908296292315658,[ 0.65124207  0.81521127 -5.26068853 -0.16348659],0.9846930929679504,[0.57352351 0.13842402],0.9849136443087202,[ 0.58181076 -7.25249391 -0.01017753],0.9846930887757086,[ 0.5735235  -7.22418341],0.9916596060358778,[ 0.99875458  2.65579539  0.74526486 -0.49972838],0.9916595943569351,[ 0.74527453  0.99875587  2.65575193 -0.49975305],0.9916595936118257,[-0.78080727  0.99875562  2.65576043 -0.49974823],0.9888222708259828,[-2.25160044e-01 -2.06426342e+00 -1.06908299e-03],logistic_4_param
EPLC-272H,753556,328,328_753556,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9818899959999999,0.778717288,0.517664122,0.427683507,0.257330963,0.17469405,0.201568172,0.19262056600000002,0.196312674,SNX-2112,EPLC-272H,0.01811000400000007,0.0036921079999999717,0.9909663447349732,[ 0.28658265  1.11881386 -9.16028406  0.18462803],0.9100830486089232,[0.4201249  0.17850102],0.9885314485777396,[ 0.27450866 -7.55789274  0.16690601],0.9100830612582936,[ 0.42012945 -5.60201205],0.9922232771375372,[1.00599874 3.0507003  0.31338049 0.14947287],0.9922232691988911,[0.31338052 1.00599885 3.05069594 0.14947262],0.9922232725379316,[-3.53983278  1.00599891  3.05069357  0.14947249],0.990597922911096,[-0.49665034 -3.66751131  0.19180517],logistic_4_param
EPLC-272H,753556,308,308_753556,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9604499940000001,0.888132567,0.873927621,0.764961656,0.547340931,0.23943943399999998,0.08531190599999999,0.011228529,0.009690919000000001,WIKI4,EPLC-272H,0.039550005999999915,0.0015376099999999985,0.9963815822846132,[  0.57417491   1.02481999 -10.4784008   -0.01662074],0.9932005024337788,[0.55875528 0.10309479],0.9961603555690752,[ 0.57774859 -9.88584191 -0.03132412],0.9932005088197,[ 0.55875529 -9.69981434],0.9936576369008036,[ 0.9405832   5.98496862  0.58268484 -0.05086822],0.9936576371101,[ 0.58268482  0.94058334  5.98495824 -0.05086851],0.9936576388986338,[-3.23254026  0.94058305  5.98497974 -0.0508679 ],0.9961020186567,[-2.46604603e-01 -2.96861842e+00  1.54942158e-03],sigmoid_4_param
SU-DHL-16,1331034,173,173_1331034,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983417421,0.965140953,0.983681667,0.975649559,0.9898286059999999,0.192846965,0.016507965,0.011392228999999999,0.01344658,FH535,SU-DHL-16,0.01658257900000004,0.002054351000000001,0.99965191975348,[ 6.58111275e-01  1.03180991e+00 -1.77166080e+02  1.37822575e-02],0.9985975026878612,[0.63975892 0.01880697],0.9987487333330308,[ 6.43262615e-01 -5.94578885e+01 -6.21708626e-03],0.9985975026878612,[  0.63975892 -53.17177335],0.999651919782805,[9.82953024e-01 1.08425555e+02 6.57601796e-01 1.37822536e-02],0.9996519197949152,[6.57425081e-01 9.82953025e-01 1.06337782e+02 1.37822520e-02],0.9996519197515774,[-5.90779052e+01  9.82953021e-01  1.42043023e+02  1.37822588e-02],0.9988632526275281,[-1.93161112e-01 -1.62717411e+01  1.37490476e-02],ll4_4_param
GOTO,906875,1022,1022_906875,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9667898559999999,0.785592575,0.572888796,0.322892487,0.217523191,0.163094796,0.11663192,0.120313075,0.09784993300000001,AZD7762,GOTO,0.03321014400000012,0.02246314199999999,0.9984465655714024,[ 0.31900463  1.06204908 -9.55917607  0.11149561],0.9670270119525942,[0.38713208 0.13403028],0.9976169219431508,[ 0.31470174 -8.4874322   0.09898674],0.9670270063771348,[ 0.38713365 -7.46088302],0.9983769630597836,[0.99268066 3.23299294 0.33906077 0.0680081 ],0.9983769641731964,[0.33906077 0.99268065 3.23299303 0.06800811],0.9983769661039265,[-3.49672686  0.99268068  3.23299241  0.06800808],0.9979354587793814,[-0.47295205 -3.73861676  0.11959995],sigmoid_4_param
SW982,909759,1026,1026_909759,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9534593000000001,0.9607415220000001,0.840512295,0.49069298,0.242675263,0.201835892,0.10644141800000001,0.096883501,0.057668998,Tanespimycin,SW982,0.04654069999999988,0.039214503,0.99402707981726,[  0.42623944   1.11783688 -13.57975318   0.10052373],0.9787036419655424,[0.4663388  0.10633203],0.9885349796521145,[ 0.43210439 -9.91502004  0.05569186],0.9787036411637112,[ 0.46633885 -9.40449722],0.9963395096593254,[0.98058809 5.7615548  0.43592132 0.07941088],0.996339510110512,[0.43592144 0.98058815 5.76154132 0.07941051],0.9963395100013565,[-4.78378177  0.98058809  5.76155499  0.07941088],0.9927473006105124,[-0.36358999 -4.87387097  0.10624857],ll4_4_param
MOLT-4,905958,228,228_905958,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957457071,0.809490174,0.7371055790000001,0.624555603,0.424201386,0.076671406,0.014795456,0.0139612,0.011902925,AKT inhibitor VIII,MOLT-4,0.04254292900000002,0.002058275,0.9828229879104778,[ 0.50432965  0.99502898 -8.59870577 -0.03882118],0.9794244274275586,[0.47831483 0.11819633],0.9828160415101522,[ 0.50413543 -8.6946834  -0.03665102],0.9794244158961812,[ 0.47831415 -8.46046622],0.9741824478790949,[ 0.92921213  4.17854994  0.52146411 -0.10102551],0.9741824425332056,[ 0.52146415  0.92921129  4.1785807  -0.10102394],0.9741824508843516,[-2.72070695  0.9292125   4.17853622 -0.10102623],0.9859091695652916,[-0.30929934 -2.70064408 -0.01735646],logLogist_3_param
