CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last
DND-41,1297446,179,179_1297446,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.952387277,0.868973463,0.961598588,0.764649028,0.615627614,0.46010409799999996,0.462025399,0.39978069899999996,0.38717169100000004,5-Fluorouracil,DND-41,0.04761272299999997,0.012609007999999922
AMO-1,1295741,1004,1004_1295741,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989896236,0.9909086009999999,0.6999018229999999,0.383250666,0.184842703,0.126511713,0.089450901,0.064461633,0.081929005,Vinblastine,AMO-1,0.010103764000000015,0.017467371999999995
MOLM-13,1330947,11,11_1330947,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9553745579999999,0.9919238909999999,0.955184878,0.831201247,0.44331578200000005,0.13305462,0.087116803,0.075231561,0.074804429,Paclitaxel,MOLM-13,0.04462544200000007,0.00042713199999999674
RXF393,905978,51,51_905978,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9641075659999999,0.756485075,0.588634346,0.326903197,0.15250192,0.06904099,0.109386228,0.142962836,0.126808586,Dasatinib,RXF393,0.035892434000000084,0.01615425000000001
OCI-LY-19,1330984,196,196_1330984,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.993729834,0.9854177820000001,0.832429746,0.542808186,0.141775548,0.009663073000000001,0.006621206,0.006802525,0.003965835,Phenformin,OCI-LY-19,0.006270165999999966,0.0028366900000000002
FLO-1,1503361,1058,1058_1503361,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.988056209,0.8548779040000001,0.713208524,0.652455211,0.53835106,0.40899389700000005,0.368226638,0.31364521,0.350862689,Pictilisib,FLO-1,0.011943790999999981,0.037217479
BE-13,906763,328,328_906763,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9800578940000001,0.928602794,0.628188495,0.28718382800000003,0.22820226,0.174454551,0.15305360199999998,0.148079758,0.127679729,SNX-2112,BE-13,0.019942105999999904,0.020400029000000014
OMC-1,949154,302,302_949154,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9614829559999999,0.888817195,0.88435439,0.700385997,0.485362124,0.447924296,0.355288825,0.344266234,0.319130693,PI-103,OMC-1,0.03851704400000011,0.025135540999999983
HCC2998,905971,273,273_905971,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989815969,0.996484,0.971192706,0.96537268,0.94111316,0.78072211,0.39826046200000004,0.11802656199999999,0.072455007,CUDC-101,HCC2998,0.010184030999999982,0.045571554999999986
P30-OHK,909252,265,265_909252,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966956423,0.9964672459999999,0.886223635,0.8587268379999999,0.737676201,0.26249569100000003,0.067919439,0.023670632,0.007105335999999999,Tubastatin A,P30-OHK,0.033043577000000046,0.016565296
HCC1599,749713,88,88_749713,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.987135401,0.811721382,0.818786875,0.787059944,0.535306445,0.5329260579999999,0.285611744,0.235721357,0.199801162,Entinostat,HCC1599,0.012864599000000032,0.03592019499999999
HSC-3,907061,135,135_907061,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9929443859999999,0.630069055,0.09390349699999999,0.083758761,0.049988594000000004,0.076073225,0.076727586,0.06399962099999999,0.063229784,Gemcitabine,HSC-3,0.007055614000000099,0.0007698369999999954
P30-OHK,909252,301,301_909252,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.973386199,0.622519755,0.418112494,0.339626737,0.30553197,0.27394613,0.220702105,0.08667506400000001,0.057624795,PHA-793887,P30-OHK,0.026613800999999992,0.02905026900000001
COLO-320-HSR,910569,35,35_910569,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96948468,0.989238842,0.947960778,0.9266493720000001,0.69582523,0.389733241,0.180756501,0.139546626,0.110973896,NVP-TAE684,COLO-320-HSR,0.030515320000000012,0.028572730000000005
KP-3,1298219,157,157_1298219,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.987083265,0.984485336,0.959881922,0.78124866,0.775166885,0.3005862,0.284423207,0.152774859,0.20064569100000001,JNK-9L,KP-3,0.012916735000000013,0.047870832
HCC1187,749711,208,208_749711,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9526178759999999,0.961702067,0.979645497,0.938934543,0.667032,0.118794602,0.09627571,0.096165925,0.099327094,Ispinesib Mesylate,HCC1187,0.04738212400000008,0.0031611690000000053
GRANTA-519,1303897,135,135_1303897,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9663346559999999,0.858774003,0.473361287,0.287905375,0.296362955,0.316265757,0.321570487,0.32665586399999996,0.283493328,Gemcitabine,GRANTA-519,0.0336653440000001,0.043162535999999974
DEL,906836,53,53_906836,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9795987709999999,0.840677137,0.895135485,0.812625305,0.6679348829999999,0.44331880700000004,0.13684660199999998,0.000140599,0.004483597,CGP-60474,DEL,0.020401229000000076,0.004342998
HCC1187,749711,257,257_749711,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979563512,0.952256025,0.9878168490000001,0.9282643909999999,0.99932238,0.896785563,0.574114728,0.223811409,0.204634407,NPK76-II-72-1,HCC1187,0.020436487999999975,0.019177002
LC-1F,907785,200,200_907785,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998362089,0.874412376,0.6130043789999999,0.309960101,0.14559825699999998,0.131587407,0.082974727,0.061114165,0.101044206,Dacinostat,LC-1F,0.001637910999999992,0.039930041
HCC1187,749711,302,302_749711,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.97358651,0.9989686440000001,0.982866083,0.93854187,0.810990393,0.58492343,0.364628571,0.35542073799999996,0.312811481,PI-103,HCC1187,0.02641349000000004,0.042609256999999956
SF268,905986,219,219_905986,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9758097579999999,0.9376765659999999,0.770245325,0.425937849,0.325289982,0.235208534,0.21931693300000002,0.245035256,0.268295315,AT-7519,SF268,0.024190242000000084,0.023260058999999972
SK-NEP-1,909730,272,272_909730,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951924181,0.955000746,0.7518036579999999,0.352682296,0.09004946900000001,0.041982637999999996,0.026131138999999998,0.024129317,0.024181962999999997,AR-42,SK-NEP-1,0.04807581900000002,5.2645999999996473e-05
HCC1187,749711,330,330_749711,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9652696,0.98206144,0.9588731709999999,0.915385593,0.826472506,0.521798678,0.353312184,0.139617339,0.13933426,XMD13-2,HCC1187,0.03473040000000005,0.0002830790000000194
TT2609-C02,1240223,1003,1003_1240223,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.977453638,0.8779764729999999,0.810839985,0.716665399,0.452153331,0.230125183,0.19912596899999999,0.144031021,0.12875921,Camptothecin,TT2609-C02,0.022546362000000042,0.015271810999999996
NU-DUL-1,1330982,1007,1007_1330982,2,0.0125,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968544058,0.980993531,0.96654106,0.958724276,0.8733463090000001,0.809166761,0.434071765,0.144563815,0.132361236,Docetaxel,NU-DUL-1,0.031455942000000015,0.012202579000000019
RPMI-7951,910903,276,276_910903,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.973001082,0.860715047,0.804615702,0.533984247,0.280495194,0.041995593,0.003947334,-0.004601648,-0.008299209,CAY10603,RPMI-7951,0.026998917999999983,0.0036975610000000003
ST486,910906,104,104_910906,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.972194338,0.95242193,0.927573885,0.964112889,0.941037893,0.9374715029999999,0.526096345,0.057288618,0.021556237000000002,Bortezomib,ST486,0.02780566200000001,0.035732380999999994
BE-13,906763,135,135_906763,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950133798,0.759873447,0.27435177899999996,0.08856154699999999,0.009217235,0.059283254,0.038010022000000004,0.01139623,0.010892229,Gemcitabine,BE-13,0.049866202000000026,0.0005040010000000004
MC116,907799,136,136_907799,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986131392,0.914869675,0.8200602109999999,0.79781596,0.6772745109999999,0.349448431,0.088405989,0.013215516,0.004716041,Mitomycin-C,MC116,0.013868608000000004,0.008499475
NCI-SNU-1,908444,219,219_908444,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.964195481,0.914881084,0.8465237940000001,0.771123572,0.592342968,0.294878603,0.145188541,0.100621948,0.073389188,AT-7519,NCI-SNU-1,0.035804519000000035,0.02723276000000001
DB,906832,104,104_906832,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.987953511,0.9546920870000001,0.9528317709999999,0.934109005,0.824192312,0.048470467999999996,0.023699005,0.021003576,0.019480722,Bortezomib,DB,0.012046489000000049,0.0015228540000000006
LN-229,1240169,200,200_1240169,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96328999,0.8721404759999999,0.70878182,0.507850727,0.575315228,0.271849117,0.103914978,0.041140552999999996,0.021643593,Dacinostat,LN-229,0.03671000999999996,0.019496959999999997
CAL-12T,753540,196,196_753540,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.995300471,0.9869667740000001,0.8303313109999999,0.7706473309999999,0.771159499,0.480065426,0.12850814900000002,0.10533622599999999,0.113627853,Phenformin,CAL-12T,0.004699529000000036,0.00829162700000001
KMH-2,1298167,200,200_1298167,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9690934659999999,0.937827124,0.75994572,0.361690578,0.062568837,0.023849869,0.018404783,0.018052356999999998,0.01781064,Dacinostat,KMH-2,0.030906534000000097,0.00024171699999999893
ROS-50,1331025,136,136_1331025,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9503863000000001,0.9530332090000001,0.899892472,0.84430738,0.8078111020000001,0.6770297279999999,0.320161498,0.138721816,0.124162293,Mitomycin-C,ROS-50,0.04961369999999987,0.014559522999999991
NCI-H187,688007,140,140_688007,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9675915620000001,0.98289387,0.954863682,0.9714792309999999,0.822201038,0.576671041,0.43316635,0.33954995200000004,0.347380319,Vinorelbine,NCI-H187,0.03240843799999993,0.00783036699999995
NOMO-1,908451,167,167_908451,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951608558,0.979519148,0.91598002,0.8535699659999999,0.711992788,0.6736252009999999,0.6191970689999999,0.007317700999999999,0.00667737,OSU-03012,NOMO-1,0.04839144200000001,0.0006403309999999992
TE-5,735784,104,104_735784,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.956985738,0.974016205,0.905317598,0.40960808200000004,0.119978799,0.037126732999999995,0.042724875999999995,0.04600048,0.078703074,Bortezomib,TE-5,0.043014262000000025,0.032702593999999995
MKN45,925340,140,140_925340,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967173684,0.72186407,0.550993478,0.322858356,0.33468952399999996,0.259466792,0.321086198,0.358121949,0.33377491600000003,Vinorelbine,MKN45,0.032826315999999967,0.024347032999999962
SUP-B15,1247871,173,173_1247871,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9729750340000001,0.9848800409999999,0.971636512,0.899944187,0.665244599,0.294422748,0.051972395,0.020809552,0.015750903,FH535,SUP-B15,0.027024965999999928,0.005058648999999998
PCI-38,1240205,274,274_1240205,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989315376,0.872485968,0.80419696,0.6959187729999999,0.512531174,0.314041787,0.09839330800000001,0.055904059000000006,0.032741523,Belinostat,PCI-38,0.010684624000000031,0.023162536000000004
NOMO-1,908451,346,346_908451,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.994783828,0.8598304790000001,0.581471845,0.040480674,0.062815233,0.014208526,0.0037029009999999998,0.0051367109999999995,0.013478145,THZ-2-102-1,NOMO-1,0.005216172000000019,0.008341434000000002
LK-2,687787,208,208_687787,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.976846256,0.931586021,0.9662325709999999,0.98832741,0.980593684,0.853771994,0.32046212,0.255444474,0.26534735600000003,Ispinesib Mesylate,LK-2,0.02315374400000003,0.009902882000000057
DU-4475,906844,274,274_906844,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9698213170000001,0.788077128,0.529336963,0.17276753399999997,0.056308935,0.036114416,0.03812143,0.039680137000000004,0.031928064,Belinostat,DU-4475,0.03017868299999993,0.007752073000000005
ES7,684059,1057,1057_684059,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.970220058,0.8877372240000001,0.9709186040000001,0.73785266,0.602564981,0.29736738100000004,0.19414363399999998,0.070617833,0.11355118199999999,Dactolisib,ES7,0.029779942000000004,0.04293334899999998
MOLT-4,905958,60,60_905958,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96504565,0.9606005590000001,0.965348653,0.967017545,0.893454613,0.086097819,0.020174986000000002,0.01829193,0.016615106,BI-2536,MOLT-4,0.03495435000000002,0.0016768240000000004
IGR-37,1240153,173,173_1240153,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9867293309999999,0.761603953,0.767143047,0.616378295,0.44554554700000004,0.156567452,0.148955817,0.140047855,0.16784893399999998,FH535,IGR-37,0.013270669000000068,0.02780107899999998
SU-DHL-16,1331034,41,41_1331034,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9691713959999999,0.961794697,0.9561362870000001,0.9559869879999999,0.982442668,0.869304327,0.091378139,0.056119282,0.053908307999999995,S-Trityl-L-cysteine,SU-DHL-16,0.030828604000000093,0.0022109740000000044
MV-4-11,908156,86,86_908156,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.952557355,0.866963815,0.816221909,0.741826235,0.509160215,0.036727335,-0.0037619140000000003,0.006574836,0.007755506,A-443654,MV-4-11,0.04744264499999995,0.00118067
KY821,907300,245,245_907300,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998292609,0.97969673,0.9500901340000001,0.9794858320000001,0.957845242,0.966959925,0.657237809,0.01836025,0.00061513,UNC0638,KY821,0.001707390999999947,0.017745120000000003
OVCAR-5,905969,219,219_905969,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9655499009999999,0.878740175,0.802557098,0.326640798,0.29773473300000003,0.385151081,0.40432248200000004,0.38032861799999995,0.393026396,AT-7519,OVCAR-5,0.03445009900000007,0.012697778000000048
BALL-1,910705,1004,1004_910705,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.991162882,0.998311828,0.942453458,0.861073952,0.5780061679999999,0.065475615,0.066837226,0.070631748,0.076540495,Vinblastine,BALL-1,0.008837117999999977,0.005908747000000006
KYSE-450,907320,170,170_907320,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989360824,0.55754581,0.057922898,0.015502817,0.01052749,0.012296554,0.01219753,0.011167136999999999,0.004080173,Shikonin,KYSE-450,0.010639175999999972,0.0070869639999999985
WM1158,1299077,134,134_1299077,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.950615173,0.997998305,0.712871233,0.44201160899999997,0.08926465199999999,0.027073603999999998,0.031913639,0.043672090999999996,0.024516272999999998,Etoposide,WM1158,0.04938482700000002,0.019155817999999998
Hs746T,1240151,223,223_1240151,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.981432535,0.750024412,0.710226969,0.6277669539999999,0.546148002,0.48891160100000003,0.270726091,0.136539327,0.106142486,ZSTK474,Hs746T,0.01856746499999995,0.030396840999999994
EW-24,949168,136,136_949168,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951055827,0.9742298290000001,0.907693318,0.6780605140000001,0.40878547200000004,0.167117897,0.064677759,0.048525658,0.06255435599999999,Mitomycin-C,EW-24,0.04894417299999998,0.014028697999999992
KYSE-450,907320,328,328_907320,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9739306459999999,0.904276587,0.324166257,0.151469162,0.09826621099999999,0.076895585,0.069065372,0.07964073099999999,0.078274335,SNX-2112,KYSE-450,0.0260693540000001,0.001366395999999992
IGROV-1,905968,1031,1031_905968,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974632753,0.850026953,0.5625749489999999,0.44915293799999995,0.266171607,0.203509716,0.169892502,0.113274568,0.14512912,Elesclomol,IGROV-1,0.025367247000000037,0.031854551999999994
CAL-12T,753540,235,235_753540,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9570695909999999,0.9192273559999999,0.6298568489999999,0.296770338,0.122610385,0.092032815,0.086033496,0.039535698,0.028925496000000002,QL-XII-47,CAL-12T,0.042930409000000114,0.010610202
HT-1376,907066,172,172_907066,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954375935,0.9999950209999999,0.9839901040000001,0.9546147209999999,0.922523732,0.606277186,0.40069477,0.18776928899999998,0.195070215,Embelin,HT-1376,0.04562406500000005,0.007300926000000013
NCI-SNU-1,908444,328,328_908444,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9865440059999999,0.636579961,0.322218002,0.25141947600000003,0.252359015,0.205305435,0.220290652,0.222452705,0.21886182899999998,SNX-2112,NCI-SNU-1,0.013455994000000082,0.0035908760000000206
U-698-M,909777,176,176_909777,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951875815,0.9793216159999999,0.936617864,0.927127923,0.74128143,0.376167796,0.08562474,0.058232109000000004,0.049667728,IPA-3,U-698-M,0.04812418500000004,0.008564381000000003
KYM-1,1240166,301,301_1240166,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9884670409999999,0.953817653,0.947313553,0.920541298,0.911542252,0.5754242039999999,0.047067896,0.02867626,0.055099947,PHA-793887,KYM-1,0.011532959000000065,0.026423687000000005
A3-KAW,910935,306,306_910935,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96184326,0.8274909309999999,0.695534949,0.468698754,0.261520181,0.049478590999999995,0.029312489,0.014758600000000002,0.008232204,Fedratinib,A3-KAW,0.03815674000000002,0.006526396000000002
NCI-H2347,687820,136,136_687820,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.955179256,0.8208460059999999,0.8055680390000001,0.642685265,0.453376414,0.317387878,0.144251518,0.050723607999999996,0.04877154,Mitomycin-C,NCI-H2347,0.04482074400000002,0.0019520679999999943
PL-21,1330991,274,274_1330991,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.973601005,0.97183502,0.87028254,0.554447135,0.374984119,0.272412275,0.323077283,0.318480239,0.33417753899999997,Belinostat,PL-21,0.02639899499999998,0.01569729999999997
CHP-212,906820,1026,1026_906820,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.973581543,0.9656940959999999,0.869916955,0.612798703,0.367368911,0.133892116,0.055567606,0.042525124000000004,0.051484651,Tanespimycin,CHP-212,0.026418457000000006,0.008959526999999995
SK-NEP-1,909730,1037,1037_909730,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974749128,0.97473229,0.919857865,0.8911128690000001,0.915527705,0.818151628,0.540722331,0.299876147,0.287292594,BX796,SK-NEP-1,0.02525087199999998,0.01258355299999997
OV-90,1240197,1031,1031_1240197,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.970543058,0.922900203,0.8029970359999999,0.676547068,0.470769218,0.17120596800000001,0.111101874,0.06362269,0.042886194,Elesclomol,OV-90,0.02945694200000004,0.020736495999999993
Farage,1297449,176,176_1297449,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9711060009999999,0.97360331,0.859595731,0.8415286190000001,0.635528718,0.127401246,0.01496993,0.005652759,0.007079258000000001,IPA-3,Farage,0.028893999000000115,0.0014264990000000003
HT-29,905939,1026,1026_905939,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951872536,0.95691979,0.599951962,0.489268804,0.323206454,0.26091102,0.25205146,0.250198591,0.26146177600000003,Tanespimycin,HT-29,0.04812746400000001,0.011263185000000009
HT-29,905939,1022,1022_905939,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962297975,0.9952483320000001,0.9265679490000001,0.9466601999999998,0.738808762,0.435126513,0.309927768,0.227321792,0.222755973,AZD7762,HT-29,0.03770202499999997,0.004565818999999999
SR,905965,87,87_905965,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9767924040000001,0.958411936,0.925376075,0.713398573,0.057925541,0.019360072,0.01728854,0.018008513,0.018907097,GW843682X,SR,0.023207595999999886,0.0008985840000000009
KYSE-510,907321,190,190_907321,2,64.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96176058,0.9290950040000001,0.806125475,0.536927878,0.107227215,0.026156846,0.014080427,0.012699557,0.018520386,Bleomycin,KYSE-510,0.038239420000000024,0.005820829
SUP-T1,909743,163,163_909743,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957560003,0.941332917,0.8177767459999999,0.692384689,0.512632349,0.38212562899999997,0.308049277,0.260825759,0.232945879,JQ1,SUP-T1,0.04243999700000001,0.027879879999999996
