CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,auc,spearman_r,count_missing
KOSC-2,753570,245,245_753570,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986114656,0.9776504,1.014240319,0.948589068,1.004232054,0.941809326,0.880671212,0.655035954,0.14905812,UNC0638,KOSC-2,0.8869857833116469,-0.7696969696969697,0
KOSC-2,753570,256,256_753570,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.952996093,0.948488865,0.962659548,1.040852968,1.03901158,0.962013955,0.928110948,0.913052787,0.093462964,JW-7-24-1,KOSC-2,0.9215464696739416,-0.5636363636363636,0
KOSC-2,753570,260,260_753570,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.013762088,1.027876712,0.974466889,0.97670299,0.985227361,1.007333297,0.985447306,0.977614842,0.110603328,NG-25,KOSC-2,0.9448592388138838,-0.5393939393939393,0
RT4,687455,157,157_687455,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.077641761,0.8541569609999999,0.979992484,0.980078444,1.033100232,1.012727613,0.6217919239999999,0.034094598,0.037643535,JNK-9L,RT4,0.7902673096052109,-0.6121212121212121,0
PCI-30,1298529,170,170_1298529,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.172217371,0.928201722,0.919917704,1.043737334,1.011581036,0.79648169,0.488941413,0.10802174,0.08155228099999999,Shikonin,PCI-30,0.7788751280821175,-0.7818181818181817,0
PCI-30,1298529,200,200_1298529,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.090107276,1.165020488,1.0557223999999998,0.957120415,0.927334459,0.5697467970000001,0.26618342,0.155844067,0.13091156199999998,Dacinostat,PCI-30,0.7502816783030567,-0.9151515151515152,0
PCI-30,1298529,308,308_1298529,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.056449758,0.990659141,0.988210251,0.926708145,0.915346898,0.885620152,0.817765572,0.438408324,0.052579344000000014,WIKI4,PCI-30,0.8383842126381991,-0.9878787878787878,0
PCI-30,1298529,159,159_1298529,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.021767579,0.965422779,1.141901391,1.068843403,1.042695351,1.043286326,1.049885547,0.775787197,0.120053784,HG6-64-1,PCI-30,0.9632907184258119,-0.2121212121212121,0
SU-DHL-10,1331033,245,245_1331033,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.002652432,0.923126385,0.966570983,1.022166797,0.945697501,0.84794042,0.554576547,0.014705508,-0.000844343,UNC0638,SU-DHL-10,0.7530016003975971,-0.8181818181818182,0
SU-DHL-10,1331033,310,310_1331033,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.055888605,0.999130393,1.008713835,0.972273024,0.944471873,0.906963239,0.670417057,0.110049033,0.051439208,YM201636,SU-DHL-10,0.799291851603525,-0.9393939393939392,0
SU-DHL-10,1331033,290,290_1331033,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.985288242,1.015956696,1.009589306,0.974507543,1.024768933,1.003410673,1.042844625,0.939866212,0.044027366,KIN001-260,SU-DHL-10,0.9464717681642776,-0.22424242424242424,0
SU-DHL-10,1331033,330,330_1331033,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.040825493,1.041713743,1.045905793,1.041981288,1.047116626,1.012597189,1.003618375,1.021059259,0.010240146,XMD13-2,SU-DHL-10,0.9733264266267782,-0.2969696969696969,0
BL-70,910707,30,30_910707,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.084642415,1.077481696,1.054719827,1.039256928,1.090424163,1.097726679,1.066673264,0.999295154,0.09641713,Sorafenib,BL-70,1.0064920768361263,-0.2727272727272727,0
SU-DHL-10,1331033,279,279_1331033,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.927904436,0.989040004,0.947650175,0.966193264,0.962590709,0.903353494,0.914731023,0.704670089,0.018403207,BIX02189,SU-DHL-10,0.869481644261577,-0.8303030303030302,0
SU-DHL-10,1331033,261,261_1331033,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.911216555,0.936207929,0.94002261,0.8916146309999999,0.7552730390000001,0.804937598,0.8114883509999999,0.7194596190000001,0.011721223,TL-1-85,SU-DHL-10,0.8084534381816572,-0.9030303030303028,0
SU-DHL-10,1331033,203,203_1331033,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.020205821,1.048476724,1.067958788,1.043738287,1.074273975,0.472272604,0.056854554,0.013052333,0.009188957,BMS-345541,SU-DHL-10,0.7001586186366253,-0.6121212121212121,0
SU-DHL-10,1331033,298,298_1331033,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.997947947,1.0012823240000002,0.966296595,1.018261502,0.973737407,0.993040405,1.012040695,1.045193358,0.003034774,OSI-930,SU-DHL-10,0.9454797356060752,-0.0303030303030303,0
SU-DHL-10,1331033,260,260_1331033,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.863712809,0.8101652570000001,0.8442996420000001,0.6863121609999999,0.736332662,0.773267835,0.795354155,0.7573313840000001,0.025369225,NG-25,SU-DHL-10,0.7532733907913823,-0.7818181818181817,0
RT-112,909704,260,260_909704,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.93775087,0.8858203159999999,0.8665445629999999,0.94298679,0.853347292,0.845776517,0.781919905,0.701821253,0.014622356,NG-25,RT-112,0.8136976316400248,-0.9272727272727272,0
SU-DHL-10,1331033,221,221_1331033,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979368707,0.99920844,1.014054453,0.982402071,1.059893479,0.653837631,0.251609665,0.12626973,0.023626789,TAK-715,SU-DHL-10,0.7309397303457636,-0.6969696969696969,0
SU-DHL-10,1331033,153,153_1331033,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.066984477,1.044427277,0.875086788,0.640858292,0.584123816,0.7724366140000001,0.751760619,0.40444533,0.034232597000000003,Midostaurin,SU-DHL-10,0.7396932789283533,-0.8666666666666665,0
MLMA,908142,306,306_908142,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.001621626,0.978469968,0.94000685,0.8351075640000001,0.7369220340000001,0.653002886,0.576223943,0.484005885,0.035627684,Fedratinib,MLMA,0.7470193998167731,-0.9878787878787878,0
HCC-15,1240143,344,344_1240143,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.036505645,0.984991038,1.0211289140000002,0.939423533,0.867146759,0.770294838,0.754391227,0.16879763600000006,0.041523728,THZ-2-49,HCC-15,0.7848268283406806,-0.9393939393939392,0
NCI-H1355,724866,157,157_724866,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.168485829,1.120319666,0.890464942,0.907035509,0.7987460909999999,0.7596680579999999,0.330503796,0.198189139,0.149532476,JNK-9L,NCI-H1355,0.7497976965475375,-0.9515151515151514,0
NCI-H1355,724866,9,9_724866,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.679176508,0.878237287,0.723367725,0.8028923309999999,0.7346247340000001,0.896981165,0.919174699,0.416228084,0.020127357,MG-132,NCI-H1355,0.7289718013175646,-0.406060606060606,0
MC116,907799,64,64_907799,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.101630529,1.081868022,1.043112342,1.014612141,1.033539171,0.921936879,0.37905451,0.009951312,0.000896832,CMK,MC116,0.7873503693478364,-0.8060606060606059,0
KYSE-220,1240167,245,245_1240167,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986481256,1.002093416,0.949722402,0.934111367,0.965889365,1.035102562,0.966857178,0.973276248,0.178947828,UNC0638,KYSE-220,0.9336675231274442,-0.406060606060606,0
PF-382,909260,88,88_909260,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.069091575,1.073205604,1.007694675,0.983010501,0.915535498,0.716528024,0.484384363,0.138239325,0.021277279,Entinostat,PF-382,0.7664809117939033,-0.9151515151515152,0
UACC-893,909778,228,228_909778,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.006273995,1.017053086,0.99312528,0.88829564,0.734596438,0.560252018,0.443282513,0.299529003,0.087003324,AKT inhibitor VIII,UACC-893,0.7206566262019006,-0.9515151515151514,0
PF-382,909260,5,5_909260,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.012926293,0.981772363,0.931064759,0.907771603,0.934296099,0.824090861,0.650266699,0.446664242,0.010346392,Sunitinib,PF-382,0.7993362351216976,-0.9515151515151514,0
PF-382,909260,291,291_909260,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.92960573,0.941209232,0.953576349,0.941940243,0.964802334,0.952836758,0.888588499,0.790537017,0.003180528,KIN001-266,PF-382,0.8738540474128506,-0.6363636363636362,0
PF-382,909260,292,292_909260,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984187954,0.958625367,1.002962221,1.021588881,1.001321278,0.99701086,0.937052862,0.962309244,0.014193073,Masitinib,PF-382,0.9302394671367712,-0.4666666666666666,0
PF-382,909260,9,9_909260,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.016332536,1.0519741809999998,1.05132386,1.018092467,0.988508967,0.751523935,0.211424375,0.010202924,0.00925183,MG-132,PF-382,0.7337787958250774,-0.8060606060606059,0
PF-382,909260,330,330_909260,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974885616,0.951133562,0.959193809,0.926765958,0.948971286,0.917499736,0.873665372,0.841270498,0.189244738,XMD13-2,PF-382,0.8875564673836455,-0.9757575757575756,0
JiyoyeP-2003,907268,245,245_907268,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.036831767,1.027313041,1.091039503,1.087282965,1.0426150509999998,1.027184848,0.56471202,0.009529781,0.001990742,UNC0638,JiyoyeP-2003,0.8208338165774485,-0.5636363636363636,0
NCI-H526,688025,157,157_688025,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963906186,1.055956653,0.919610026,1.009297963,1.056026189,0.717772312,0.339565734,0.098273943,0.051106453,JNK-9L,NCI-H526,0.7428846927897773,-0.6848484848484848,0
PF-382,909260,45,45_909260,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.036368029,0.943748639,0.8685412779999999,0.917991817,0.903914864,0.77496258,0.422662126,0.054652712,0.013982799,Z-LLNle-CHO,PF-382,0.7144259384743051,-0.9515151515151514,0
PF-382,909260,64,64_909260,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.018386724,0.984228855,0.8937850409999999,0.969470253,0.899343731,0.809250844,0.584946478,0.257747395,-0.002020289,CMK,PF-382,0.7684610197770572,-0.9515151515151514,0
ES4,949156,45,45_949156,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.153174808,1.083039893,0.904343989,0.8247149979999999,0.8906650890000001,1.07591787,0.86081204,0.356038156,0.042543981,Z-LLNle-CHO,ES4,0.8522198703943591,-0.7696969696969697,0
RPMI-2650,909700,196,196_909700,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.8873588240000001,0.980245926,0.8766081090000001,0.89266289,0.8088440290000001,0.827655998,0.7904099040000001,0.8120503509999999,0.007584271,Phenformin,RPMI-2650,0.8199586851974615,-0.8787878787878788,0
RPMI-2650,909700,207,207_909700,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.918640209,0.939919574,0.976948637,1.057274125,1.024240405,0.722852167,0.5715839460000001,0.36226539,0.050057618,AS601245,RPMI-2650,0.7887503626964514,-0.6606060606060605,0
RPMI-2650,909700,256,256_909700,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.947189171,0.950382266,0.93732958,0.900283445,0.8361797940000001,0.95973019,0.810732916,0.776844282,0.118431877,JW-7-24-1,RPMI-2650,0.8530986202929107,-0.8060606060606059,0
RPMI-2650,909700,344,344_909700,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.918889235,0.945380856,0.961809528,0.906677627,0.981428358,0.89100591,0.891855889,0.9005125429999999,0.021304081,THZ-2-49,RPMI-2650,0.878690220787585,-0.7818181818181817,0
RPMI-2650,909700,204,204_909700,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.831667333,0.904660575,0.7732816809999999,0.749884744,0.8324233190000001,0.71375189,0.4515651570000001,0.555903345,0.026311139,Tipifarnib,RPMI-2650,0.7029215126993436,-0.8909090909090909,0
COLO-800,906813,196,196_906813,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.756056545,0.7816306190000001,0.7470209659999999,0.6904514709999999,0.728341496,0.8021504709999999,0.689015045,0.607112663,0.022583786,Phenformin,COLO-800,0.7014523521190552,-0.7939393939393938,0
RPMI-2650,909700,260,260_909700,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.941732878,1.039150324,0.960189826,0.889358848,0.928368508,0.8750387079999999,0.86262646,0.859155408,0.019454556,NG-25,RPMI-2650,0.8739275820349361,-0.9272727272727272,0
CCRF-CEM,905952,53,53_905952,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.025870922,0.992081432,1.009323899,0.953367368,0.968718746,0.795968145,0.266366585,0.028776825,0.014848604,CGP-60474,CCRF-CEM,0.7275442473446099,-0.9272727272727272,0
MFE-319,1240174,167,167_1240174,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0987932809999998,1.182386956,1.220475993,1.128532562,0.64270704,0.397140771,0.238491549,0.028692378,0.010793452,OSU-03012,MFE-319,0.7158463619475514,-0.7939393939393938,0
MFE-319,1240174,256,256_1240174,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.93492602,0.965516243,0.911259972,0.957309858,0.8150965240000001,0.855946792,0.8695273729999999,0.768454485,0.06609198599999999,JW-7-24-1,MFE-319,0.8456759178183051,-0.8909090909090909,0
TALL-1,909762,53,53_909762,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.982774944,0.953307564,0.982021702,0.992565113,1.033910388,0.8635452379999999,0.658888795,0.273816068,0.155219006,CGP-60474,TALL-1,0.8131599240889666,-0.7333333333333332,0
MFE-319,1240174,172,172_1240174,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.111915701,1.086810688,1.11323813,1.028731441,0.931557879,0.5852121220000001,0.318016062,0.056688282,0.014011107,Embelin,MFE-319,0.7487973178424586,-0.8424242424242423,0
MC116,907799,228,228_907799,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0359420540000002,1.102599878,1.085291825,1.154721119,1.249632104,1.005667039,0.351232244,0.101555311,0.006976901999999999,AKT inhibitor VIII,MC116,0.8433477809143844,-0.5151515151515151,0
MFE-319,1240174,165,165_1240174,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.185001561,0.947694532,0.8668503209999999,0.8568231479999999,0.8728051720000001,0.636407655,0.595848303,0.6197168670000001,0.056161067,DMOG,MFE-319,0.7899142325748999,-0.9393939393939392,0
MFE-319,1240174,159,159_1240174,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.17626901,1.105050476,1.1744295,0.951471877,0.761039577,0.528708238,0.275679338,0.203631181,0.080846963,HG6-64-1,MFE-319,0.7463002977210665,-0.9151515151515152,0
EGI-1,906853,167,167_906853,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.138975945,1.022289015,1.058390492,0.959428102,1.047382714,0.828170999,0.410292433,0.503215117,0.011335587,OSU-03012,EGI-1,0.8304236235618706,-0.7939393939393938,0
KASUMI-1,907275,106,106_907275,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.981476353,0.96226849,0.966677789,0.967090917,0.945249686,0.956078062,0.984317584,0.839407018,0.038378701,XMD8-85,KASUMI-1,0.9024172499981976,-0.6848484848484848,0
EW-18,949164,260,260_949164,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.765876598,0.768204415,0.67924384,0.7023541790000001,0.67156715,0.737227658,0.730849876,0.8397537909999999,0.029935989,NG-25,EW-18,0.7122272779191777,-0.4545454545454545,0
EGI-1,906853,308,308_906853,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.00903198,0.991930381,0.996764886,0.879990437,0.829384683,0.6314792379999999,0.423407658,0.335747588,0.010814657,WIKI4,EGI-1,0.7336826867321159,-0.9757575757575756,0
DV-90,753553,245,245_753553,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.995895064,0.978644974,0.913135319,1.076414128,0.983959345,1.021012455,0.936343605,0.858969428,0.070498965,UNC0638,DV-90,0.922180422385784,-0.5393939393939393,0
MDST8,1240173,273,273_1240173,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.021544665,0.976010596,0.953847686,0.958286712,1.019183824,1.002597888,0.012800507,0.010206804,0.007345089,CUDC-101,MDST8,0.7175723587711628,-0.6606060606060605,0
TCCSUP,687459,245,245_687459,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.02947902,0.9661693,1.044068226,1.084980134,1.0624201359999998,1.060586192,1.009848341,0.941926316,0.01707119,UNC0638,TCCSUP,0.967557028995032,-0.2606060606060606,0
TCCSUP,687459,260,260_687459,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989056143,1.03944874,0.999507652,0.998594666,1.009218615,0.958459878,1.028035819,1.072264282,0.125187944,NG-25,TCCSUP,0.961908863041998,-0.04242424242424241,0
TCCSUP,687459,273,273_687459,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.003957266,0.96690662,0.944410249,0.958905887,0.938758709,0.855696047,0.563567588,0.263818908,0.014564801,CUDC-101,TCCSUP,0.7781448528929098,-0.9757575757575756,0
TCCSUP,687459,291,291_687459,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.903573215,1.00922452,0.898157895,1.032994056,0.985913249,1.037328675,0.952790623,0.975455835,0.055073424,KIN001-266,TCCSUP,0.9247749756402344,-0.23636363636363636,0
VMRC-RCZ,909781,164,164_909781,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.085521074,0.945432235,0.941862948,0.760299143,0.94261318,0.694794008,0.624014512,0.294033532,0.13965238800000002,JQ12,VMRC-RCZ,0.7620440918671899,-0.9515151515151514,0
UACC-893,909778,256,256_909778,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.917474438,0.999847051,0.914539335,0.7697094720000001,0.863197324,0.593162665,0.43045055,0.342487659,0.092543578,JW-7-24-1,UACC-893,0.7085711426634379,-0.9757575757575756,0
VMRC-RCZ,909781,269,269_909781,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.020842453,1.004925675,1.008122284,1.025812304,1.05753586,0.998114991,0.997900293,0.8487292059999999,0.16198584900000002,NSC-207895,VMRC-RCZ,0.9492195545924546,-0.6121212121212121,0
VMRC-RCZ,909781,308,308_909781,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998303027,0.990283313,1.014295879,1.037460265,0.972738733,0.752405577,0.314427212,0.051115105999999993,0.010354661,WIKI4,VMRC-RCZ,0.7373562716566322,-0.8060606060606059,0
COLO-684,910691,167,167_910691,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.148530982,1.234399414,1.069508492,1.019886876,0.915640988,0.976085457,0.732265642,0.361186573,0.011367362,OSU-03012,COLO-684,0.8847986784162986,-0.8545454545454544,0
HT-1080,907064,176,176_907064,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958047466,0.997326415,1.004166341,1.037179527,1.048245866,1.0174793009999998,0.426005557,0.041609328,0.009379958,IPA-3,HT-1080,0.7816388647055184,-0.3939393939393939,0
Ramos-2G6-4C10,910401,133,133_910401,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.083182763,1.086557651,1.085836922,1.129007651,1.106349461,0.8280155990000001,0.535783924,0.297842607,0.0595237,Doxorubicin,Ramos-2G6-4C10,0.8535931589307522,-0.6,0
Ramos-2G6-4C10,910401,203,203_910401,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.960401043,0.972801095,1.016131374,1.031471164,1.048571774,1.0670288959999998,1.022378632,0.881140212,-0.034569317999999995,BMS-345541,Ramos-2G6-4C10,0.9425155035419504,-0.09090909090909087,0
Ramos-2G6-4C10,910401,41,41_910401,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.961001334,0.969396625,0.966252742,0.981274394,0.956969822,0.7921699209999999,0.220375636,0.110926742,0.104708594,S-Trityl-L-cysteine,Ramos-2G6-4C10,0.7234135016901531,-0.8909090909090909,0
Ramos-2G6-4C10,910401,201,201_910401,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.972525299,0.962162229,0.935139698,1.020983674,0.8906763409999999,0.785059848,0.541537357,0.00911398,0.005949937,Epothilone B,Ramos-2G6-4C10,0.7355748218313661,-0.8787878787878788,0
A4-Fuk,910934,30,30_910934,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984852063,1.006882651,1.115066262,1.132568835,1.076651449,1.035606075,0.953305457,0.789218834,0.077900807,Sorafenib,A4-Fuk,0.95923355897871,-0.4424242424242424,0
Ramos-2G6-4C10,910401,291,291_910401,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9649235,0.967275275,0.972289314,0.966235473,1.000305831,0.969586093,0.94592036,0.909660736,0.009041661,KIN001-266,Ramos-2G6-4C10,0.9111908236831908,-0.6,0
